match_id,game_time,patch,queue_id,puuid,placement,level,gold_left,status,traits,units
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,KDtpQql81MVJ-sImg-JgHU09jdJoIlCx9HS2nC5n-BGxaaWkJytZ2ib62S5P_NKG4I6R7lyNQ280-A,5,9,9,ok,"TFT14_AnimaSquad-0,TFT14_BallisTek-0,TFT14_Bruiser-1,TFT14_Cutter-0,TFT14_Immortal-3,TFT14_Marksman-1,TFT14_Strong-0,TFT14_Supercharge-0,TFT14_Techie-0,TFT14_Vanguard-0,TFT14_ViegoUniqueTrait-1,TFT14_Virus-1","Alistar-2,Graves-2,Jarvan-2,Xayah-2,Annie-2,Chogath-2,Aphelios-2,Zac-1,Viego-2,Braum-2"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,5j4y10DEvWBDlB9SLlAOANflz16SCw7b3jEtwEAkOl4k-bkHY0FXiWXrr_KK9HG8Z4kBmqI1yMG4xQ,8,8,0,ok,"TFT14_AnimaSquad-0,TFT14_Bruiser-0,TFT14_Controller-4,TFT14_Cutter-0,TFT14_Cyberboss-0,TFT14_Immortal-0,TFT14_Marksman-0,TFT14_StreetDemon-2,TFT14_Strong-0,TFT14_Supercharge-1","DrMundo-2,Ekko-1,Jinx-1,Rengar-1,Yuumi-2,Neeko-1,Ziggs-1,Annie-1"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,u0zUWVeiepdYNO-ruMgp5zWBjBj3_VIVqv8N5R73KGXlNewRIJaUWgpb1aFr9-x6Ry9_HcyzVRhgqQ,1,9,2,ok,"TFT14_AnimaSquad-0,TFT14_Armorclad-2,TFT14_Divinicorp-1,TFT14_EdgeRunner-0,TFT14_HotRod-2,TFT14_Marksman-1,TFT14_Overlord-1,TFT14_Supercharge-0,TFT14_Swift-0,TFT14_Techie-0,TFT14_Thirsty-3","NidaleeCougar-3,Kindred-3,Shyvana-3,Jhin-3,Illaoi-3,Elise-2,Sejuani-2,Renekton-2,Aurora-2,SummonLevel4-4"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,iz4SewQr82JKutvDJdp9NjL7v06VypfTrR5y0qpoiXBVeokeRi_3RgvLaVMHawYMecR62Cm0Q_sf7w,6,8,6,ok,"TFT14_AnimaSquad-0,TFT14_Bruiser-1,TFT14_Controller-3,TFT14_Cyberboss-1,TFT14_EdgeRunner-0,TFT14_Immortal-0,TFT14_StreetDemon-1,TFT14_Supercharge-1,TFT14_Techie-1,TFT14_ViegoUniqueTrait-1","Ekko-2,Mordekaiser-2,Yuumi-2,Neeko-2,Ziggs-1,Samira-1,Kobuko-1,Viego-1,Zyra-2"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,AqjZr-IXBLB-mdEZhQM93rqS36JE8wNJ8b0c4e74gev77jj26OcwTEdFDbOvpSsXeNIBbQZwp2pzdg,2,9,0,ok,"TFT14_AnimaSquad-1,TFT14_Divinicorp-1,TFT14_EdgeRunner-0,TFT14_Immortal-1,TFT14_Marksman-2,TFT14_Mob-0,TFT14_StreetDemon-0,TFT14_Strong-0,TFT14_Thirsty-1,TFT14_Vanguard-2","Jhin-2,Rhaast-2,Jinx-1,Braum-2,Jarvan-2,Xayah-2,Leona-2,Aphelios-2,Aurora-2"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,4,9,32,ok,"TFT14_AnimaSquad-0,TFT14_Bruiser-0,TFT14_Controller-3,TFT14_Cyberboss-0,TFT14_Netgod-1,TFT14_StreetDemon-3,TFT14_Strong-0,TFT14_Supercharge-1,TFT14_Techie-1","Zyra-2,DrMundo-2,Ekko-2,Yuumi-2,Neeko-2,Brand-2,Ziggs-2,Samira-2,Garen-1"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,51wg7KzOsPFhfNK9g28XsnYRjL1tSm36A9Ig2wM3doudO0kLoIrCf0ohjT3mL-4gEmc5aAXxhUg7Ww,3,9,4,ok,"TFT14_AnimaSquad-0,TFT14_Bruiser-1,TFT14_Controller-3,TFT14_Cyberboss-1,TFT14_EdgeRunner-0,TFT14_Immortal-1,TFT14_StreetDemon-1,TFT14_Supercharge-2,TFT14_Techie-1,TFT14_ViegoUniqueTrait-1","Ekko-2,Mordekaiser-2,Yuumi-2,Neeko-2,Ziggs-2,Annie-2,Samira-1,Kobuko-2,Viego-1,Viego-1,Renekton-1"
NA1_5258454760,2025-04-03 02:43:17.308000+00:00,15.7,1100,Q4z-GJLEBPuEFeXWxwZo89TOK35sgQMc3_b5Kcpip5EbIHm3TO6hcrvKoGNAXLfnNQqxZDeOQKaVCA,7,8,2,ok,"TFT14_Armorclad-1,TFT14_Controller-0,TFT14_Divinicorp-1,TFT14_EdgeRunner-0,TFT14_Strong-1,TFT14_Suits-3,TFT14_Swift-0,TFT14_Vanguard-0","Jax-2,Vi-2,LeBlanc-2,Draven-2,Senna-2,Galio-2,Zed-2,Sejuani-2"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,kifRLIyrSzZWA02xP6bgKslOpakr-uIcswKRT4GiuOYEES4X1G1bcqS4u5Pxo0DF5IEn7MFTVcxtOA,5,9,1,ok,"TFT14_AnimaSquad-1,TFT14_Bruiser-0,TFT14_Divinicorp-1,TFT14_HotRod-0,TFT14_Mob-1,TFT14_Netgod-1,TFT14_Thirsty-3,TFT14_Vanguard-2,TFT14_Virus-1","Sylas-2,Darius-1,Rhaast-2,Braum-2,Elise-2,MissFortune-2,Leona-2,Zac-1,Garen-1,Aurora-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,fCLoNDjGHFKfaXP8l2Bmczgc0GTsassEbvZGbCh9bONBeshbBDEhpNu63mc4eJG8jhANNsckzhhrvw,8,9,39,ok,"TFT14_AnimaSquad-0,TFT14_BallisTek-0,TFT14_Bruiser-1,TFT14_Cutter-1,TFT14_Cyberboss-0,TFT14_Immortal-3,TFT14_Marksman-1,TFT14_Supercharge-0,TFT14_Techie-0,TFT14_ViegoUniqueTrait-1,TFT14_Virus-1","Alistar-2,Graves-2,Xayah-2,Annie-2,Aphelios-2,Zac-2,Urgot-2,Kobuko-2,Viego-1,Neeko-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,lP_qCmrp0c9LH0uGSUICNYJi7OT0s_B1Opj7EctbrIWwbZQ7f6i02NAp58uW2gGVUIKwlNvRJ0VVUg,6,8,48,ok,"TFT14_BallisTek-0,TFT14_Bruiser-1,TFT14_Controller-0,TFT14_Cutter-4,TFT14_Divinicorp-2,TFT14_EdgeRunner-0,TFT14_Immortal-1,TFT14_StreetDemon-0","Alistar-2,Graves-3,Rengar-3,Varus-3,Gragas-2,Neeko-1,Vex-2,Urgot-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,F8OsxSex-cnHBvRsVvo_LdQRfqxdytfW5AMC4jn_CnwINTneZO_UlT87rlMTWnNVHspMlPLep_tbMQ,2,9,1,ok,"TFT14_BallisTek-1,TFT14_Bruiser-1,TFT14_Cyberboss-0,TFT14_Mob-2,TFT14_StreetDemon-0,TFT14_Strong-0,TFT14_Supercharge-0,TFT14_Swift-1,TFT14_Thirsty-0,TFT14_Vanguard-1","Shaco-2,TwistedFate-3,Darius-3,Skarner-3,Braum-2,MissFortune-2,Chogath-2,Samira-2,Kobuko-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,G9mmF5e7htbXYPH_CvVYrJd0TCIoxRfXB46xc7ZeFtxX_Rb_tMjNFT82b_9aIc417C2SiQ80i3jpJQ,7,8,27,ok,"TFT14_AnimaSquad-3,TFT14_Armorclad-0,TFT14_BallisTek-0,TFT14_Cutter-1,TFT14_EdgeRunner-0,TFT14_Marksman-1,TFT14_Netgod-1,TFT14_Strong-0,TFT14_Thirsty-1,TFT14_Vanguard-1","Sylas-2,Jhin-2,Vayne-2,Illaoi-2,Xayah-2,Leona-2,Garen-1,Urgot-1,Aurora-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,3RfAvQJjyqnS57IvX3En0mAoVYtbEIRkVPfWSvhgW9U1YWigUh6DYhAUqHDJm0HLR41M_f6z3K7HIw,3,9,1,ok,"TFT14_AnimaSquad-0,TFT14_Armorclad-2,TFT14_Bruiser-1,TFT14_Cyberboss-0,TFT14_Divinicorp-1,TFT14_EdgeRunner-3,TFT14_HotRod-0,TFT14_Marksman-1,TFT14_Overlord-1,TFT14_Swift-1,TFT14_Techie-0,TFT14_Thirsty-0","Kindred-2,Jax-2,Jhin-2,Illaoi-2,Mordekaiser-2,Sejuani-2,Zeri-2,Renekton-1,Kobuko-1"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,LNu3NCr12RZDAn1gMUwp8OBBcNAbFRSP7_Sg0AEq7yAbc3vMFpiDPFbcXNJiJ3vmuPBQ0-yv1B4vOg,4,8,3,ok,"TFT14_Armorclad-0,TFT14_BallisTek-0,TFT14_Bruiser-1,TFT14_Cyberboss-0,TFT14_EdgeRunner-0,TFT14_HotRod-0,TFT14_Immortal-0,TFT14_StreetDemon-1,TFT14_Strong-0,TFT14_Techie-4,TFT14_ViegoUniqueTrait-1","Zyra-2,DrMundo-2,Veigar-3,Shyvana-3,Mordekaiser-3,Fiddlesticks-3,Brand-2,Viego-1,Sejuani-2"
NA1_5258415514,2025-04-03 02:07:21.386000+00:00,15.7,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,1,10,1,ok,"TFT14_AnimaSquad-0,TFT14_Bruiser-0,TFT14_Controller-4,TFT14_Cyberboss-1,TFT14_Immortal-0,TFT14_Netgod-1,TFT14_StreetDemon-1,TFT14_Suits-0,TFT14_Supercharge-2,TFT14_Thirsty-0,TFT14_Virus-1","Ekko-1,LeBlanc-2,Yuumi-2,Neeko-2,Ziggs-3,Annie-2,Samira-2,Zac-2,Garen-2,Garen-2,Kobuko-2"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,xM8sDavlCWvZGttgyCg_rYl3X-JexM8p38hkgM9QJ2zKF9-DauidUmN6hOLi8JX7sfC40vI1VoQY3Q,4,9,1,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Challenger-0,TFT13_FormSwapper-1,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_Pugilist-1,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Titan-1,TFT13_Warband-3,TFT13_Watcher-0","Darius-2,Draven-2,Rell-2,swain-2,Gangplank-2,elise-2,Ambessa-1,LeBlanc-2,Rumble-2"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,6,8,1,ok,"TFT13_Academy-0,TFT13_Ambassador-2,TFT13_Challenger-0,TFT13_FormSwapper-1,TFT13_Martialist-0,TFT13_Pugilist-2,TFT13_Scrap-0,TFT13_Sorcerer-0,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-0","Draven-2,Tristana-1,Nami-1,Gangplank-2,Ambessa-1,Garen-1,Vi-2,Jayce-1,JayceSummon-1"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,G9dj93rIWK1AjZkpcNfOfxUkm15Zr324RbJbRZMIiZoX6ixGWmyCLns8u3DCocnoOF0d4r3d-beoDg,7,8,0,ok,"TFT13_Challenger-2,TFT13_Experiment-0,TFT13_Hextech-2,TFT13_Infused-1,TFT13_Martialist-0,TFT13_Pugilist-0,TFT13_Rebel-0,TFT13_Sniper-0,TFT13_Squad-0,TFT13_Watcher-0","Amumu-2,Nocturne-3,Urgot-1,Akali-2,Blitzcrank-1,KogMaw-1,TwistedFate-2,DrMundo-1,DrMundo-1"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,Rwmq5oBepy7RpkHJr1AEiTC0CSP0XvuCSvaFZ-557LwRRa8iDAGGUOaF7FMR_WY4oX6po7kS-yKlpA,8,8,14,ok,"TFT13_Ambusher-0,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Crime-0,TFT13_Family-1,TFT13_FormSwapper-1,TFT13_HighRoller-1,TFT13_Pugilist-2,TFT13_Scrap-1,TFT13_Warband-1,TFT13_Watcher-1","Darius-3,Draven-3,Blue-3,Red-3,Prime-2,Gangplank-1,elise-1,Lieutenant-1"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,AQsAcU398Spn-88O743J35zpehFh94F_pIx6bD6GQz7A4bppsp8eh5ViUzlrDSdY6GkB-vVFk9Pu2A,3,8,25,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-1,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Hextech-0,TFT13_Infused-3,TFT13_Sorcerer-0,TFT13_Warband-0,TFT13_Watcher-1","Vladimir-2,Blitzcrank-2,Cassiopeia-2,elise-2,Silco-2,Garen-2,DrMundo-1,Mordekaiser-1,Sion-1"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,JPX8cViqxiwfuAJeNWeAoquQmUC-eB62bL-mOW3VTYgSGLWRnc4kqJzy-45Xjnrm5i6h5DbWOrWQtg,2,10,33,ok,"TFT13_Academy-0,TFT13_Ambusher-0,TFT13_FormSwapper-0,TFT13_Hextech-0,TFT13_Infused-0,TFT13_Invoker-0,TFT13_Rebel-0,TFT13_Warband-1","Jayce-3,Malzahar-3,Mordekaiser-3,jinx-1,JayceSummon-3,JayceSummon-3,JayceSummon-3,JayceSummon-3,JayceSummon-3,JayceSummon-3"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,kFrof9vTqFBhlgxWrgbnoP6MaF_k9_T_heiMpCaZLrabIsYshfPvHKNf-T_PoboRAiLr-wtWgUbVIQ,5,7,1,ok,"TFT13_Challenger-2,TFT13_Hextech-1,TFT13_Invoker-0,TFT13_Rebel-1,TFT13_Squad-1,TFT13_Titan-2,TFT13_Warband-0,TFT13_Watcher-0","Amumu-1,Irelia-2,Nocturne-3,Rell-2,Akali-2,Beardy-2,TwistedFate-2,Illaoi-2"
NA1_5198806071,2025-01-04 10:37:59.179000+00:00,14.24,1100,_6IeKeBUCoxu0x38YJaEvssK5qhszkTf131Mk9kC3J5423h7yX-9qtOwoZSFpo5UfQE1J6_8N9FKMQ,1,10,27,ok,"TFT13_Cabal-0,TFT13_Crime-0,TFT13_Invoker-2,TFT13_JunkerKing-1,TFT13_MissMageTrait-1,TFT13_Rebel-1,TFT13_Scrap-0,TFT13_Squad-0,TFT13_Titan-3,TFT13_Warband-0","Morgana-3,Singed-3,Irelia-3,Vex-3,Rell-2,RenataGlasc-3,Beardy-2,Illaoi-1,Rumble-1,MissMage-1"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,19Gkt4juLN1K9v8gAHKCK3otbAFLwZMOwX3O_0FZiHRivKkP0s0mCTCWUL1jzVH_TiY0Z207tePatw,6,8,0,ok,"TFT13_Bruiser-0,TFT13_Cabal-3,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Hextech-0,TFT13_Infused-3,TFT13_Invoker-0,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Watcher-1","Morgana-2,Vladimir-1,Blitzcrank-2,Cassiopeia-2,elise-1,Silco-2,DrMundo-2,LeBlanc-1,Sion-3"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,oO4sd6tPbENGLQWQJzVJX5C4HmAU5rqUyi7p7ql7_8GiJwNIue7dlxma_CWRoOhmDmIveKR6v0XIZA,1,9,4,ok,"TFT13_Ambassador-1,TFT13_Ambusher-2,TFT13_Bruiser-0,TFT13_Challenger-1,TFT13_Hoverboard-0,TFT13_Pugilist-1,TFT13_Scrap-1,TFT13_Sniper-1,TFT13_Squad-4,TFT13_Teamup_Reunion-1,TFT13_Titan-0,TFT13_Warband-0","Fish-2,Shooter-2,Camille-2,Beardy-2,TwistedFate-2,Ambessa-2,Ekko-2,Vi-2,Caitlyn-1"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,CysFNpVu6EucerZbzsnHbVxj-iwzzgIloq5cXbJiUeWFuh0Kcz5DReXnqBSmnamxPBz_zhts-HmxEA,8,8,1,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Challenger-2,TFT13_FormSwapper-0,TFT13_Pugilist-1,TFT13_Rebel-0,TFT13_Scrap-0,TFT13_Sniper-0,TFT13_Squad-3,TFT13_Titan-1,TFT13_Warband-0","Fish-2,Shooter-2,Gangplank-2,Beardy-2,TwistedFate-2,Ambessa-2,Illaoi-2,Vi-1"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,x7SACklH9O_9kaCgY0x0z6iLhKrKPxLZbDvbMeqPB2RopW2w5vQSzvh71zkl7lQBZlrb5mTwdWS5Fg,5,8,3,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-4,TFT13_Challenger-0,TFT13_FormSwapper-1,TFT13_Hoverboard-0,TFT13_Infused-0,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Titan-1,TFT13_Warband-1,TFT13_Watcher-0","Morgana-2,Vladimir-3,swain-2,Cassiopeia-1,elise-1,Ambessa-2,LeBlanc-1,Rumble-1,Sion-4"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,1_C5bLAUJZG_ZHHwG83W1M62bgE11SATcfC9V9tsA94j5Ura4sLmll-MKExCWPKJP2AnC0WLdzDmHQ,4,9,9,ok,"TFT13_Academy-1,TFT13_Ambassador-1,TFT13_Experiment-0,TFT13_Family-0,TFT13_Invoker-1,TFT13_Martialist-2,TFT13_Pugilist-0,TFT13_Rebel-1,TFT13_Squad-0,TFT13_Titan-3,TFT13_Warband-0","Irelia-1,Leona-3,Rell-2,Tristana-3,Urgot-3,Ezreal-3,Beardy-2,Heimerdinger-1,Illaoi-2"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,3,9,1,ok,"TFT13_Academy-0,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Experiment-2,TFT13_FormSwapper-1,TFT13_Hextech-0,TFT13_Invoker-0,TFT13_MachineHerald-1,TFT13_Martialist-0,TFT13_Pugilist-0,TFT13_Sniper-2,TFT13_Sorcerer-0,TFT13_Squad-0,TFT13_Titan-1","Zyra-2,Urgot-2,KogMaw-1,NunuWillump-2,Beardy-1,elise-2,Twitch-2,Jayce-1,Viktor-1,JayceSummon-1"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,s-geD7JXb1WaTO0bixa8PVPzRTgRLffBIuh4NHHQFWPQScH9ZL2NkMTIdwoOeOIYZzJwVQU_6Cluww,2,9,1,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-2,TFT13_Challenger-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Hextech-0,TFT13_Infused-3,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-1","Vladimir-2,Ziggs-2,Blitzcrank-2,Cassiopeia-2,elise-1,Ambessa-1,DrMundo-2,LeBlanc-1,Mordekaiser-2,Sion-2"
NA1_5198065321,2025-01-03 14:51:07.897000+00:00,14.24,1100,iGnYoGdOMgRDzJlYN6L4yEQOJ_jl1lLbPU06Q-UzUv5duf5bMCbkq-iawbwCcYF2c5dzIY84L6b9aQ,7,8,28,ok,"TFT13_Ambusher-0,TFT13_Bruiser-1,TFT13_Crime-5,TFT13_Experiment-0,TFT13_HighRoller-1,TFT13_Infused-1,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_Pugilist-0,TFT13_Scrap-0,TFT13_Titan-1","Singed-2,RenataGlasc-3,Chainsaw-2,Gremlin-2,NunuWillump-2,Silco-2,Lieutenant-1,Rumble-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,ok6w7l4htb4n4pwG2vrjcBKOOdXpQlmSAbyAtarEM690fCIwwiodZupJVL5omCxE7fTTR1lBpBTYxA,5,8,0,ok,"TFT13_Ambassador-1,TFT13_BloodHunter-1,TFT13_Bruiser-0,TFT13_Experiment-3,TFT13_FormSwapper-0,TFT13_Infused-0,TFT13_Invoker-0,TFT13_Martialist-1,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sniper-0,TFT13_Sorcerer-0","Zyra-1,Tristana-2,Urgot-3,NunuWillump-3,Gangplank-2,DrMundo-1,Twitch-1,Warwick-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,c3eTvEuiB2REWXaJj1hxUlVIiCDaJLy-SCUBJFQgXnUHBPNDBJnqC43ukoRU04no0siGnoiJfGMeLw,8,7,28,ok,"TFT13_Cabal-0,TFT13_Experiment-0,TFT13_Family-1,TFT13_FormSwapper-0,TFT13_Martialist-0,TFT13_Pugilist-3,TFT13_Scrap-0,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-1","Darius-3,Draven-2,Red-3,Urgot-1,Prime-3,Gangplank-1,Vi-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,oydAkqXnu-38RLhmmDy8LFmtQm6ViVvkxd2JzjFo_S7Uxpq8PKwcR2dL5saPvU-wLGB-JN_-mUYwAw,3,10,1,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-1,TFT13_FormSwapper-1,TFT13_Hextech-1,TFT13_Infused-1,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Titan-1,TFT13_Warband-1,TFT13_Watcher-1","Vladimir-2,Rell-2,Blitzcrank-2,elise-2,Garen-2,Jayce-1,Malzahar-1,LeBlanc-2,Mordekaiser-2,Rumble-2,Sion-1,JayceSummon-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,7wII20g43aJSMMZCLa5eDJ2msSkT2vyhWPFQ-dxAskALvn5mIGmvrljUDv_lHznXRTZCF6BK-z_TRg,6,8,46,ok,"TFT13_Academy-0,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Experiment-0,TFT13_Family-0,TFT13_FormSwapper-1,TFT13_Hoverboard-0,TFT13_Invoker-0,TFT13_Martialist-0,TFT13_Pugilist-3,TFT13_Scrap-0,TFT13_Sorcerer-0,TFT13_Squad-0,TFT13_Warband-1","Draven-1,Red-2,Urgot-2,swain-2,NunuWillump-2,Gangplank-3,elise-2,Vi-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,7-cbuWEzDhzeYO2v8wuaq9y1nNWDuqid4uxpu_gUfsH6ynTMQkfGcxSYOGsbs-vLiIM057PB8mYaew,1,10,12,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Cabal-0,TFT13_Challenger-1,TFT13_Crime-0,TFT13_FormSwapper-1,TFT13_HighRoller-1,TFT13_Infused-0,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_MissMageTrait-1,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Titan-1,TFT13_Warband-3","Draven-2,Rell-2,swain-3,TwistedFate-2,Ambessa-2,Jayce-2,LeBlanc-1,Mordekaiser-2,Lieutenant-2,Rumble-2,MissMage-1,JayceSummon-2"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,7,9,0,ok,"TFT13_Academy-0,TFT13_Ambusher-1,TFT13_Challenger-0,TFT13_Hoverboard-1,TFT13_Martialist-0,TFT13_Rebel-3,TFT13_Scrap-0,TFT13_Sorcerer-0,TFT13_Squad-0,TFT13_Titan-2","Irelia-2,Akali-2,Ezreal-2,Beardy-1,Ekko-1,Illaoi-2,Zoe-2,jinx-1,jinx-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,mcKilKKgcIwicuEvOSravGtHS8k9681uh3qBiRX03dzIn1Gc5u8lyb8rRzI8Nnv_yFd_MCNTRAXvFg,2,9,36,ok,"TFT13_Academy-0,TFT13_Crime-0,TFT13_Hextech-0,TFT13_Invoker-2,TFT13_JunkerKing-1,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Squad-0,TFT13_Titan-3,TFT13_Warband-0","Singed-3,Leona-2,Rell-3,RenataGlasc-3,Beardy-2,Heimerdinger-2,Illaoi-2,Malzahar-2,Rumble-1"
NA1_5197757805,2025-01-03 04:10:05.792000+00:00,14.24,1100,eX2rxtqSI2jjGWrfp69tkgabi-AS7dJ-fsBYxD-xPqopqji2p2qSCSDc-nkBzn_EawUGeb9hLGFx0Q,4,9,0,ok,"TFT13_Academy-4,TFT13_Cabal-0,TFT13_FormSwapper-0,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_Martialist-0,TFT13_Rebel-1,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Titan-2,TFT13_Warband-0","Lux-2,Leona-2,Rell-2,Ezreal-2,Heimerdinger-2,Illaoi-2,Jayce-1,LeBlanc-1,Rumble-1,JayceSummon-1"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,z56FOo43DJTsnhD_-IYqSgbzyoSPHSLndB9gTbkFEk4mrTKDZPsvutsshgd9-nxeIx-BgsXfKjAe-A,2,10,1,ok,"TFT13_Ambusher-1,TFT13_Bruiser-0,TFT13_Challenger-0,TFT13_Crime-0,TFT13_HighRoller-1,TFT13_Hoverboard-0,TFT13_JunkerKing-1,TFT13_Pugilist-1,TFT13_Scrap-1,TFT13_Sniper-1,TFT13_Squad-4,TFT13_Teamup_Reunion-1,TFT13_Titan-1","Fish-2,Shooter-1,Camille-1,Beardy-2,TwistedFate-2,Ekko-2,Vi-2,Lieutenant-1,Rumble-1,Caitlyn-2"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,h67wRyVFoVpiIp_jVQqBQKOoewgoQ-qbyrggAoI_c2ne7SYlyg6QQaYPdw4rAexDKCjAQEgCV0W2Gg,1,10,5,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-3,TFT13_Crime-0,TFT13_FormSwapper-1,TFT13_Infused-2,TFT13_Invoker-0,TFT13_MissMageTrait-1,TFT13_Sorcerer-1,TFT13_Warband-0,TFT13_Watcher-1","Morgana-2,Vladimir-2,Cassiopeia-2,elise-2,Silco-2,Garen-2,Jayce-2,LeBlanc-2,Mordekaiser-2,MissMage-1,Sion-3,JayceSummon-2"
